d21deg3p3	10.602	20.995	3.3	3094.38	1.04349e+08	1	2.5e+06	347588	4.43594	2.9654e-05	4.35414	44.8798
d21deg4p0	10.602	20.995	4	3094.38	8.60882e+07	1	2.5e+06	346871	2.93548	3.59443e-05	2.49954	31.1643
d21deg4p5	10.602	20.995	4.5	3094.38	7.65228e+07	1	2.5e+06	347026	1.97968	4.04373e-05	1.45281	20.3869
d21deg5p1	10.602	20.995	5.1	3094.38	6.75201e+07	1	2.42575e+06	347381	1.0616	4.5829e-05	0.576936	9.18489
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.9565e+06	232665	0.461393	5.12206e-05	0.200587	2.39045
h21deg3p3	10.602	20.995	3.3	2676.31	1.04349e+08	1	2.5e+06	347751	2.68941	2.56476e-05	2.70962	24.1671
h21deg4p0	10.602	20.995	4	2676.31	8.60882e+07	1	2.5e+06	346624	1.85408	3.1088e-05	1.62244	17.4832
h21deg4p5	10.602	20.995	4.5	2676.31	7.65228e+07	1	2.4997e+06	346314	1.28305	3.49741e-05	0.973337	11.7891
h21deg5p1	10.602	20.995	5.1	2676.31	6.75201e+07	1	2.2409e+06	347238	0.704785	3.96373e-05	0.396294	5.45441
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56392e+06	232866	0.308982	4.43005e-05	0.13283	1.37028
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.9565e+06	346594	0.461393	5.12206e-05	0.144271	2.5612
d21deg3p3	10.602	20.995	3.28658	3094.38	1.04776e+08	1	2.5e+06	347588	4.46602	2.95334e-05	4.39441	45.1106
d21deg4p0	10.602	20.995	3.98123	3094.38	8.6494e+07	1	2.5e+06	346871	2.97368	3.57756e-05	2.54345	31.563
d21deg4p5	10.602	20.995	4.47507	3094.38	7.69492e+07	1	2.5e+06	347026	2.02392	4.02133e-05	1.49881	20.916
d21deg5p1	10.602	20.995	5.06261	3094.38	6.80187e+07	1	2.44178e+06	347453	1.10984	4.5493e-05	0.617982	9.76825
d21deg5p7	10.602	20.995	5.7	3094.38	6.04127e+07	1	1.9565e+06	346594	0.461393	5.12206e-05	0.144271	2.5612
h21deg3p3	10.602	20.995	3.28658	2676.31	1.04776e+08	1	2.5e+06	347751	2.70542	2.55433e-05	2.73259	24.2728
h21deg4p0	10.602	20.995	3.98123	2676.31	8.6494e+07	1	2.5e+06	346624	1.8763	3.09422e-05	1.649	17.686
h21deg4p5	10.602	20.995	4.47507	2676.31	7.69492e+07	1	2.49994e+06	346314	1.31015	3.47803e-05	1.00265	12.0769
h21deg5p1	10.602	20.995	5.06261	2676.31	6.80187e+07	1	2.27115e+06	347318	0.735917	3.93467e-05	0.424248	5.7977
h21deg5p7	10.602	20.995	5.7	2676.31	6.04127e+07	1	1.56392e+06	232866	0.308982	4.43005e-05	0.13283	1.37028
